Date,Segments,Scenario,Branch,Customers_Size,Segment_Split,Customers,Users_Added,Carefull_Budget,Transitioned_Accounts,Beginning_Value,Beneficiaries,Retained_Value,Income_Producing_Assets,Income,Days_Retained,Remaining_Beneficiaries
2024-03-31,Segment B,BASELINE,Branch_2,73336,0.5,36668.0,4,0.0,1.0742634077950652,64455.804467703914,1.396542430133585,3500.3220877016597,3006.6565848686528,90.19969754605958,58.599355934641125,0.22502096368716779
2024-03-31,Segment B,BASELINE,Branch_3,73158,0.5,36579.0,4,0.0,1.0573728845137926,63442.373070827554,1.3745847498679304,4241.178400655815,3591.212306346258,107.73636919038775,35.5422583286252,0.2955974572013284
2024-04-30,Segment B,BASELINE,Branch_1,73131,0.5,36565.5,4,0.0,1.0548046163209912,63288.27697925947,1.3712460012172887,3540.382980975194,2964.519236439033,88.93557709317099,54.474530058875445,0.30171712350549457
2024-04-30,Segment B,BASELINE,Branch_2,73500,0.5,36750.0,5,0.0,1.2928326825868488,77569.96095521093,1.6806824873629036,5462.586894575815,4730.075230301724,141.90225690905172,30.62375425313573,0.4087023491968532
2024-04-30,Segment B,BASELINE,Branch_3,74894,0.5,37447.0,5,0.0,1.3091495018127208,78548.97010876326,1.701894352356537,5093.995792329151,4320.065073719378,129.60195221158133,52.50390358184031,0.34885520918983676
2024-05-31,Segment B,BASELINE,Branch_1,73827,0.5,36913.5,5,0.0,1.3060552204822735,78363.31322893641,1.6978717866269557,4771.247724497995,3977.6057606502854,119.32817281950855,37.79511385257605,0.48162985763546684
2024-05-31,Segment B,BASELINE,Branch_2,76301,0.5,38150.5,5,0.0,1.302246240733733,78134.77444402398,1.692920112953853,4684.330654035659,4073.7879130712104,122.2136373921363,53.99120815169877,0.30261876858754744
2024-05-31,Segment B,BASELINE,Branch_3,74667,0.5,37333.5,5,0.0,1.3410737602894918,80464.4256173695,1.7433958883763394,5521.957642560145,4582.439937778257,137.47319813334772,39.912304617049514,0.37920860354015484
2024-06-30,Segment B,BASELINE,Branch_1,75304,0.5,37652.0,5,0.0,1.2906393458688414,77438.36075213048,1.677831149629494,4227.522913783766,3624.9934039836166,108.7498021195085,42.09754129744992,0.48270267046425885
2024-06-30,Segment B,BASELINE,Branch_2,76058,0.5,38029.0,5,0.0,1.2910763634381237,77464.58180628742,1.6783992724695609,4437.2547199055725,3719.1764886633446,111.57529465990034,33.63175823786124,0.34714690659025893
2024-06-30,Segment B,BASELINE,Branch_3,74123,0.5,37061.5,5,0.0,1.353259884088559,81195.59304531354,1.7592378493151268,5673.487340152709,4697.869426137007,140.93608278411023,51.58051642346781,0.37233383288797456
2024-07-31,Segment B,BASELINE,Branch_1,75988,0.5,37994.0,5,0.0,1.3520656655547139,81123.93993328283,1.7576853652211282,5230.037975727096,4548.6290375730805,136.45887112719242,54.42081033157787,0.28537567233386396
2024-07-31,Segment B,BASELINE,Branch_2,74771,0.5,37385.5,5,0.0,1.2872391850144416,77234.3511008665,1.673410940518774,5698.597748577646,4893.8277816604505,146.8148334498135,56.88032408202687,0.24220060462137957
2024-07-31,Segment B,BASELINE,Branch_3,74441,0.5,37220.5,5,0.0,1.2741084381407952,76446.50628844771,1.6563409695830338,5626.818801257064,4665.95314499833,139.97859434994987,54.77699655682535,0.4229927997380813
2024-08-31,Segment B,BASELINE,Branch_1,75576,0.5,37788.0,5,0.0,1.2555113296318603,75330.67977791162,1.6321647285214185,4387.491244319467,3789.914194900454,113.6974258470136,30.86574553979273,0.26703329308576856
2024-08-31,Segment B,BASELINE,Branch_2,76138,0.5,38069.0,5,0.0,1.372705991768151,82362.35950608907,1.7845177892985964,4643.331434007803,3960.035941810224,118.80107825430672,56.057868609902066,0.5181719109416767
2024-08-31,Segment B,BASELINE,Branch_3,76687,0.5,38343.5,5,0.0,1.325016847038545,79501.0108223127,1.7225219011501087,5594.112075784837,4739.608356812145,142.18825070436435,34.547176391591805,0.3480237837281043
2024-09-30,Segment B,BASELINE,Branch_1,74055,0.5,37027.5,5,0.0,1.281684611242776,76901.07667456656,1.666189994615609,4314.78762959728,3728.0282891100173,111.84084867330051,52.496234936527486,0.3185486362964431
2024-09-30,Segment B,BASELINE,Branch_2,74819,0.5,37409.5,5,0.0,1.2887843266728285,77327.05960036971,1.675419624674677,5639.605014087807,4658.772486318313,139.76317458954938,30.882803965665317,0.37375930954071657
2024-09-30,Segment B,BASELINE,Branch_3,76049,0.5,38024.5,5,0.0,1.3177860292444978,79067.16175466987,1.7131218380178472,4142.06271443135,3434.9673152715595,103.04901945814679,55.48323529902122,0.4412064552839304
2024-10-31,Segment B,BASELINE,Branch_1,74067,0.5,37033.5,5,0.0,1.322756938384676,79365.41630308056,1.719584019900079,4075.12339506438,3543.818675525957,106.31456026577871,30.431957057724222,0.39743846598125926
2024-10-31,Segment B,BASELINE,Branch_2,76819,0.5,38409.5,5,0.0,1.3365845521793167,80195.073130759,1.7375599178331118,4104.839621474613,3444.757007914417,103.34271023743251,37.09206261821998,0.513310615180714
2024-10-31,Segment B,BASELINE,Branch_3,74618,0.5,37309.0,5,0.0,1.274849082959464,76490.94497756785,1.6573038078473035,5508.431645009977,4752.698720804262,142.58096162412787,43.524692607024576,0.33677637661771015
2024-11-30,Segment B,BASELINE,Branch_1,75157,0.5,37578.5,5,0.0,1.2645165951655244,75870.99570993146,1.6438715737151817,5376.444003180166,4554.698288499781,136.64094865499342,37.30417247167444,0.3382482137436945
2024-11-30,Segment B,BASELINE,Branch_2,75615,0.5,37807.5,5,0.0,1.351119169145033,81067.15014870199,1.756454919888543,5405.270514188365,4681.9476249850395,140.4584287495512,49.913958051913056,0.46670770433128206
2024-11-30,Segment B,BASELINE,Branch_3,75548,0.5,37774.0,5,0.0,1.356260284820856,81375.61708925136,1.7631383702671128,4258.0372389353915,3644.9182015908245,109.34754604772473,30.201853614021413,0.2386542898522047
2020-09-30,Segment B,CONTROL,Branch_1,76490,0.5,38245.0,5,0.0,1.3205583969825938,79233.50381895562,1.716725916077372,4177.47036167072,3457.763774379949,103.73291323139847,57.06592514823204,0.18910978968823
2020-09-30,Segment B,CONTROL,Branch_2,74133,0.5,37066.5,5,0.0,1.326525221205659,79591.51327233955,1.724482787567357,4349.743090159937,3628.8084504185153,108.86425351255545,55.45751675237088,0.1915765080871974
2020-09-30,Segment B,CONTROL,Branch_3,73558,0.5,36779.0,5,0.0,1.3392138811557213,80352.83286934327,1.7409780455024377,4139.874443349603,3432.957482052423,102.98872446157269,47.41201617613214,0.3925921659904189
2020-10-31,Segment B,CONTROL,Branch_1,73130,0.5,36565.0,4,0.0,1.0890393266484206,65342.35959890524,1.4157511246429468,4737.537564310587,4025.8740078143264,120.77622023442979,44.795094482591274,0.18040818497896408
2020-10-31,Segment B,CONTROL,Branch_2,73202,0.5,36601.0,4,0.0,1.0734852743408612,64409.11646045167,1.3955308566431195,3803.7616794103415,3150.7189170131364,94.52156751039409,37.59709809615051,0.14922942108894996
2020-10-31,Segment B,CONTROL,Branch_3,76871,0.5,38435.5,5,0.0,1.3565023006151806,81390.13803691084,1.763452990799735,5698.372847676573,4969.962869078543,149.0988860723563,53.78140299947918,0.3842006516580751
2020-11-30,Segment B,CONTROL,Branch_1,76449,0.5,38224.5,5,0.0,1.2917110120815243,77502.66072489145,1.6792243157059816,5586.207545932432,4743.679552510229,142.31038657530686,50.39940554177178,0.42461175942136004
2020-11-30,Segment B,CONTROL,Branch_2,73845,0.5,36922.5,5,0.0,1.3138707969519567,78832.2478171174,1.7080320360375438,5200.680634722984,4393.282753322262,131.79848259966784,38.68627085974737,0.35672130631125015
2020-11-30,Segment B,CONTROL,Branch_3,74606,0.5,37303.0,5,0.0,1.2911666315770587,77469.99789462352,1.6785166210501763,4147.435131291303,3430.796466936209,102.92389400808626,47.9352612903058,0.24780011456906864
2020-12-31,Segment B,CONTROL,Branch_1,74608,0.5,37304.0,5,0.0,1.2612001559540562,75672.00935724337,1.6395602027402731,4214.638371067032,3608.0091173778696,108.24027352133608,54.26738535884156,0.21822204226745165
2020-12-31,Segment B,CONTROL,Branch_2,75416,0.5,37708.0,5,0.0,1.3722279245733437,82333.67547440063,1.7838963019453469,5458.797069942143,4514.064053104002,135.42192159312003,44.02140814970369,0.37234419909492295
2020-12-31,Segment B,CONTROL,Branch_3,76827,0.5,38413.5,5,0.0,1.2811516325941938,76869.09795565162,1.665497122372452,3928.052660612155,3411.351023484674,102.34053070454021,56.76215457881735,0.21308568744817943
2021-01-31,Segment B,CONTROL,Branch_1,74546,0.5,37273.0,5,0.0,1.3083620075711506,78501.72045426903,1.700870609842496,4839.259219027723,4178.158985481509,125.34476956444527,50.89769597109659,0.36262520156684025
2021-01-31,Segment B,CONTROL,Branch_2,76053,0.5,38026.5,5,0.0,1.2960420185921389,77762.52111552833,1.6848546241697806,4260.991425654976,3667.1685189472773,110.01505556841832,38.55020081062415,0.20374810565734364
2021-01-31,Segment B,CONTROL,Branch_3,73613,0.5,36806.5,5,0.0,1.2758922573735052,76553.53544241031,1.6586599345855568,4969.103010659302,4317.5222689853,129.525668069559,30.234346525861515,0.36419360140207807
2021-02-28,Segment B,CONTROL,Branch_1,73710,0.5,36855.0,5,0.0,1.3229984429899764,79379.90657939858,1.7198979758869692,5096.870164595173,4429.856869008153,132.8957060702446,41.82134018634465,0.4160587526863665
2021-02-28,Segment B,CONTROL,Branch_2,74185,0.5,37092.5,5,0.0,1.2606857499365673,75641.14499619404,1.6388914749175376,4707.521350409505,4075.204043366163,122.25612130098489,54.42891413844865,0.2672114552549004
2021-02-28,Segment B,CONTROL,Branch_3,75860,0.5,37930.0,5,0.0,1.3563757307145474,81382.54384287285,1.7632884499289116,4806.970265566298,4004.392440996742,120.13177322990227,53.023581216328516,0.42053770939445895
2021-03-31,Segment B,CONTROL,Branch_1,73308,0.5,36654.0,4,0.0,1.045003861151708,62700.23166910248,1.3585050194972206,4400.96994778462,3778.368292437315,113.35104877311944,33.9263562386548,0.3026934041313037
2021-03-31,Segment B,CONTROL,Branch_2,75196,0.5,37598.0,5,0.0,1.25921117465638,75552.67047938281,1.6369745270532943,4814.687387962607,4035.17112590587,121.0551337771761,58.1879516797645,0.3172553205395144
2021-03-31,Segment B,CONTROL,Branch_3,74517,0.5,37258.5,5,0.0,1.2575681465406126,75454.08879243676,1.6348385905027965,4668.930256834835,3958.249171495481,118.74747514486442,48.662183354233846,0.28117504158111245
2021-04-30,Segment B,CONTROL,Branch_1,75593,0.5,37796.5,5,0.0,1.2566184494021693,75397.10696413016,1.63360398422282,4669.457671688927,4004.0831681862383,120.12249504558714,38.968717281451276,0.44245401387129
2021-04-30,Segment B,CONTROL,Branch_2,75896,0.5,37948.0,5,0.0,1.3063961919530442,78383.77151718266,1.6983150495389576,5605.480067760564,4707.289490145947,141.2186847043784,44.59521226700549,0.36440023374486463
2021-04-30,Segment B,CONTROL,Branch_3,74428,0.5,37214.0,5,0.0,1.2847504633288152,77085.02779972891,1.6701756023274597,5541.723761698188,4806.561029593786,144.19683088781358,33.73184218063168,0.43215103242500547
2021-05-31,Segment B,CONTROL,Branch_1,75669,0.5,37834.5,5,0.0,1.2585818551642391,75514.91130985435,1.636156411713511,4195.985289609341,3506.572674371024,105.19718023113072,55.15438587644619,0.20431618561690126
2021-05-31,Segment B,CONTROL,Branch_2,73455,0.5,36727.5,5,0.0,1.3353526785579983,80121.1607134799,1.735958482125398,4984.945162358452,4122.881698306715,123.68645094920146,33.834017616243486,0.22682116576274267
2021-05-31,Segment B,CONTROL,Branch_3,74914,0.5,37457.0,5,0.0,1.3182289840902537,79093.73904541522,1.7136976793173297,4594.560003173904,3836.712666382246,115.10137999146737,34.75333694071319,0.4746204026019203
2021-06-30,Segment B,CONTROL,Branch_1,75471,0.5,37735.5,5,0.0,1.286464431434137,77187.86588604821,1.672403760864378,5138.751662205613,4435.373297421846,133.06119892265536,50.5640979448398,0.4254605746586582
2021-06-30,Segment B,CONTROL,Branch_2,75237,0.5,37618.5,5,0.0,1.3459228566734698,80755.37140040818,1.7496997136755108,4196.475189142691,3497.393921759494,104.92181765278481,43.6459934512488,0.275557996856685
2021-06-30,Segment B,CONTROL,Branch_3,75787,0.5,37893.5,5,0.0,1.331613822666313,79896.82935997879,1.731097969466207,5971.382186439123,5167.477633320268,155.02432899960803,46.202080335134916,0.17477956399829697
2021-07-31,Segment B,CONTROL,Branch_1,74692,0.5,37346.0,5,0.0,1.3560084064914666,81360.504389488,1.7628109284389066,5082.467314967085,4342.785298470556,130.28355895411667,54.21033298892205,0.3851463414903395
2021-07-31,Segment B,CONTROL,Branch_2,75821,0.5,37910.5,5,0.0,1.3565209331953003,81391.25599171802,1.7634772131538905,5886.968730773042,5054.812887547639,151.64438662642917,53.57675009961919,0.24501268048018804
2021-07-31,Segment B,CONTROL,Branch_3,73337,0.5,36668.5,4,0.0,1.0800795856401433,64804.77513840859,1.4041034613321863,4211.249175484029,3614.848687023861,108.44546061071583,48.037088847629825,0.305370003617619
2021-08-31,Segment B,CONTROL,Branch_1,73587,0.5,36793.5,5,0.0,1.2664163680217548,75984.9820813053,1.6463412784282814,5585.762193529836,4659.008313537801,139.770249406134,46.23880515191898,0.2953608899366085
2021-08-31,Segment B,CONTROL,Branch_2,73774,0.5,36887.0,5,0.0,1.3352849514196274,80117.09708517765,1.7358704368455158,4988.000445218442,4360.761925488703,130.82285776466108,38.557970798225135,0.18113967619973717
2021-08-31,Segment B,CONTROL,Branch_3,75847,0.5,37923.5,5,0.0,1.265476763375776,75928.60580254656,1.6451197923885088,5611.138977656976,4776.783818034833,143.30351454104496,55.8070009656801,0.34269487383005687
2021-09-30,Segment B,CONTROL,Branch_1,73609,0.5,36804.5,5,0.0,1.2976072406675754,77856.43444005452,1.686889412867848,5225.316418898552,4450.6990834103235,133.5209725023097,44.49211932888066,0.18404827558316905
2021-09-30,Segment B,CONTROL,Branch_2,76408,0.5,38204.0,5,0.0,1.2987350230872612,77924.10138523567,1.6883555300134396,5831.616379640068,4994.67627864796,149.8402883594388,32.85792567769654,0.44482087422812516
2021-09-30,Segment B,CONTROL,Branch_3,73828,0.5,36914.0,5,0.0,1.2690682754230171,76144.09652538103,1.6497887580499224,4632.614852934614,3849.468517377444,115.48405552132333,32.93978060697676,0.4195265737926949
2021-10-31,Segment B,CONTROL,Branch_1,76615,0.5,38307.5,5,0.0,1.3315788611349355,79894.73166809614,1.7310525194754163,5401.127965295074,4662.478680565806,139.87436041697418,52.87888395331102,0.31615179908340435
2021-10-31,Segment B,CONTROL,Branch_2,73807,0.5,36903.5,5,0.0,1.2757577478283069,76545.46486969841,1.658485072176799,4207.496430223187,3605.3862149157103,108.16158644747131,57.8948512892964,0.17375034721168472
2021-10-31,Segment B,CONTROL,Branch_3,74366,0.5,37183.0,5,0.0,1.2733227628344648,76399.36577006789,1.6553195916848042,4019.2297084411875,3495.366043853569,104.86098131560706,31.32462113628933,0.3031870147577212
2021-11-30,Segment B,CONTROL,Branch_1,76171,0.5,38085.5,5,0.0,1.2828689156161064,76972.13493696638,1.6677295903009384,5204.968716931766,4518.898205556644,135.56694616669932,36.85390648135919,0.42848025880066637
2021-11-30,Segment B,CONTROL,Branch_2,76385,0.5,38192.5,5,0.0,1.31627461155408,78976.4766932448,1.711156995020304,5413.747733771726,4696.241589167573,140.88724767502717,43.12675887360982,0.42268813765559077
2021-11-30,Segment B,CONTROL,Branch_3,75271,0.5,37635.5,5,0.0,1.295585913973477,77735.15483840862,1.6842616881655204,4378.257384773236,3773.8750005298234,113.2162500158947,51.960681459961776,0.271744963505994
2021-12-31,Segment B,CONTROL,Branch_1,74067,0.5,37033.5,5,0.0,1.366566668016616,81994.00008099696,1.7765366684216009,6122.695205087169,5094.410661411653,152.83231984234956,55.097818884533254,0.37693236213843895
2021-12-31,Segment B,CONTROL,Branch_2,73994,0.5,36997.0,5,0.0,1.3614098924063334,81684.59354438,1.7698328601282334,5029.186569245919,4153.777197042865,124.61331591128594,30.130577408661935,0.3426059106695995
2021-12-31,Segment B,CONTROL,Branch_3,76182,0.5,38091.0,5,0.0,1.280802070580585,76848.1242348351,1.6650426917547605,4733.314267465088,4024.891315043478,120.74673945130434,56.18583578692047,0.3394482180617147
2022-01-31,Segment B,CONTROL,Branch_1,74384,0.5,37192.0,5,0.0,1.296383201201973,77782.99207211837,1.6852981615625648,4179.0576751838835,3462.9873056936,103.88961917080799,44.52099964197134,0.44560341790106195
2022-01-31,Segment B,CONTROL,Branch_2,74027,0.5,37013.5,5,0.0,1.2538776246845875,75232.65748107525,1.630040912089964,5122.807481295399,4329.11950140896,129.8735850422688,31.995532196650824,0.19915572495070902
2022-01-31,Segment B,CONTROL,Branch_3,73180,0.5,36590.0,4,0.0,1.0006604318810686,60039.62591286412,1.3008585614453891,3020.5480179354313,2548.347858524857,76.45043575574572,33.0284873360615,0.1381291825784205
2022-02-28,Segment B,CONTROL,Branch_1,73491,0.5,36745.5,5,0.0,1.3640221426411567,81841.32855846941,1.7732287854335038,4674.710917862233,4081.265893244486,122.43797679733457,38.04272108654932,0.36905324137526696
2022-02-28,Segment B,CONTROL,Branch_2,76711,0.5,38355.5,5,0.0,1.3521294904693306,81127.76942815984,1.7577683376101298,5335.9001011541395,4574.477474118944,137.2343242235683,37.83729795438183,0.43379012253709925
2022-02-28,Segment B,CONTROL,Branch_3,73746,0.5,36873.0,5,0.0,1.2918744280503476,77512.46568302086,1.679436756465452,5275.762608638981,4443.40397788544,133.3021193365632,38.26999189780744,0.3574610820007867
2022-03-31,Segment B,CONTROL,Branch_1,75510,0.5,37755.0,5,0.0,1.3543239072015907,81259.43443209544,1.760621079362068,5396.431583078928,4640.295343963517,139.2088603189055,54.610282308391206,0.2494278826569561
2022-03-31,Segment B,CONTROL,Branch_2,74020,0.5,37010.0,5,0.0,1.2751743344960014,76510.46006976008,1.6577266348448019,3834.641131178714,3190.022115888938,95.70066347666814,44.5277779977779,0.22726669923237242
2022-03-31,Segment B,CONTROL,Branch_3,73766,0.5,36883.0,5,0.0,1.3409901457477458,80459.40874486475,1.7432871894720696,5529.824371338191,4575.147893455823,137.25443680367468,49.93186936983476,0.36353274579239925
2022-04-30,Segment B,CONTROL,Branch_1,74710,0.5,37355.0,5,0.0,1.302929017271993,78175.74103631958,1.6938077224535908,4002.937845124379,3422.659393465302,102.67978180395906,55.942914829630965,0.32186168119096165
2022-04-30,Segment B,CONTROL,Branch_2,76504,0.5,38252.0,5,0.0,1.2507312407979663,75043.87444787797,1.6259506130373562,4322.486840315919,3593.6190636316774,107.80857190895031,54.494295616890064,0.18842437086545427
2022-04-30,Segment B,CONTROL,Branch_3,74736,0.5,37368.0,5,0.0,1.272173796839384,76330.42781036303,1.6538259358911993,5403.110693919546,4673.629724564145,140.20889173692436,46.8235117163709,0.29118396096168014
2022-05-31,Segment B,CONTROL,Branch_1,74380,0.5,37190.0,5,0.0,1.3649043501493388,81894.26100896033,1.7743756551941405,4273.483712444842,3662.6807259544184,109.88042177863255,47.3456200184402,0.3913140698889603
2022-05-31,Segment B,CONTROL,Branch_2,75374,0.5,37687.0,5,0.0,1.312107789231797,78726.46735390782,1.705740126001336,4820.204363296048,4179.504694451879,125.38514083355636,50.15126893603553,0.2600509999480655
2022-05-31,Segment B,CONTROL,Branch_3,76808,0.5,38404.0,5,0.0,1.3345392371358964,80072.35422815378,1.7349010082766654,4458.168661974468,3763.8017298262976,112.91405189478893,39.298551871186376,0.3888719409474022
2022-06-30,Segment B,CONTROL,Branch_1,73969,0.5,36984.5,5,0.0,1.3415939393376284,80495.6363602577,1.744072121138917,4054.0802270191643,3518.3251697183664,105.54975509155099,37.264784545695704,0.40503823187889976
2022-06-30,Segment B,CONTROL,Branch_2,74154,0.5,37077.0,5,0.0,1.2782037263961301,76692.2235837678,1.6616648443149693,4761.917804351048,4116.120199508219,123.48360598524657,38.4208455297427,0.42570061465504555
2022-06-30,Segment B,CONTROL,Branch_3,73247,0.5,36623.5,4,0.0,1.093969138165749,65638.14828994495,1.4221598796154737,4465.833788289007,3748.488019598028,112.45464058794084,54.96385340540196,0.2816845348135551
2022-07-31,Segment B,CONTROL,Branch_1,74617,0.5,37308.5,5,0.0,1.337419453581805,80245.16721490829,1.7386452896563465,5007.4518311254515,4227.477070094998,126.82431210284994,39.97065893829363,0.26683408981611284
2022-07-31,Segment B,CONTROL,Branch_2,75792,0.5,37896.0,5,0.0,1.2703527741104352,76221.16644662611,1.651458606343566,4454.0310993444955,3839.9092977417195,115.19727893225158,32.13851041968434,0.46648936576079353
2022-07-31,Segment B,CONTROL,Branch_3,75773,0.5,37886.5,5,0.0,1.2823166596532054,76938.99957919233,1.6670116575491671,3908.6554278305834,3353.1329512364537,100.59398853709361,48.47529589195686,0.22210514512820734
2022-08-31,Segment B,CONTROL,Branch_1,74671,0.5,37335.5,5,0.0,1.3614215517903414,81685.29310742048,1.7698480173274438,4474.724016972731,3697.213100117835,110.91639300353505,54.63753302554194,0.27891113085161395
2022-08-31,Segment B,CONTROL,Branch_2,74405,0.5,37202.5,5,0.0,1.3392820337242695,80356.92202345617,1.7410666438415503,5514.418962566947,4658.896172128993,139.7668851638698,39.41662131017944,0.47274207752688174
2022-08-31,Segment B,CONTROL,Branch_3,73642,0.5,36821.0,5,0.0,1.2958581912106293,77751.49147263776,1.6846156485738182,4955.004537925208,4126.414163719732,123.79242491159195,48.147889235345524,0.4396353816730787
2022-09-30,Segment B,CONTROL,Branch_1,74702,0.5,37351.0,5,0.0,1.2620689586956795,75724.13752174076,1.6406896463043834,4549.695448211399,3759.5106627485766,112.78531988245729,55.45870592304955,0.48416482374473785
2022-09-30,Segment B,CONTROL,Branch_2,73861,0.5,36930.5,5,0.0,1.336808687899029,80208.52127394175,1.7378512942687379,5744.181217069463,4934.693918372246,148.04081755116738,39.38258606650642,0.27911546940460286
2022-09-30,Segment B,CONTROL,Branch_3,76474,0.5,38237.0,5,0.0,1.2904413364630838,77426.48018778503,1.677573737402009,5378.415603425113,4701.161185991644,141.0348355797493,53.77236540803545,0.19495331729225548
2022-10-31,Segment B,CONTROL,Branch_1,73936,0.5,36968.0,5,0.0,1.3366529870305723,80199.17922183435,1.737648883139744,5323.637294204711,4422.918225027711,132.68754675083133,34.08850043175592,0.44507892164049057
2022-10-31,Segment B,CONTROL,Branch_2,73966,0.5,36983.0,5,0.0,1.3195357154082812,79172.14292449687,1.7153964300307656,4649.806256691791,3922.876046775379,117.68628140326138,56.98455376044542,0.29752079374699597
2022-10-31,Segment B,CONTROL,Branch_3,75891,0.5,37945.5,5,0.0,1.3596695986965268,81580.17592179161,1.7675704783054849,4892.525268455596,4148.2242730417765,124.44672819125329,58.22500200089598,0.3719438849214573
2022-11-30,Segment B,CONTROL,Branch_1,75537,0.5,37768.5,5,0.0,1.271340520938252,76280.43125629512,1.6527426772197276,4248.093813266001,3522.925332206676,105.68775996620028,39.175392982396424,0.23217060981962614
2022-11-30,Segment B,CONTROL,Branch_2,75850,0.5,37925.0,5,0.0,1.2792872264708701,76757.2335882522,1.6630733944121312,4623.102801876439,3907.651460306461,117.22954380919383,40.83253839218304,0.4450228569562726
2022-11-30,Segment B,CONTROL,Branch_3,75860,0.5,37930.0,5,0.0,1.2952539865772223,77715.23919463334,1.6838301825503892,5188.506343149302,4309.445293077155,129.28335879231463,44.2790615366436,0.40739931001570917
2022-12-31,Segment B,CONTROL,Branch_1,75960,0.5,37980.0,5,0.0,1.3109536487211768,78657.21892327062,1.7042397433375298,5349.39815666178,4516.145728725227,135.4843718617568,31.44637176778052,0.3641304364282554
2022-12-31,Segment B,CONTROL,Branch_2,73705,0.5,36852.5,5,0.0,1.3380994982398535,80285.96989439121,1.7395293477118097,4210.572988177348,3590.7166317793835,107.7214989533815,48.60375505752501,0.20330462056608775
2022-12-31,Segment B,CONTROL,Branch_3,74141,0.5,37070.5,5,0.0,1.285924327122498,77155.45962734988,1.6717016252592476,5318.311426542807,4632.277343453175,138.96832030359522,38.95141237470179,0.2467514854772344
2023-01-31,Segment B,CONTROL,Branch_1,75201,0.5,37600.5,5,0.0,1.2624443797480258,75746.66278488156,1.6411776936724336,4934.554277011391,4113.70959397899,123.41128781936969,37.04267038249317,0.18658011909497577
2023-01-31,Segment B,CONTROL,Branch_2,74574,0.5,37287.0,5,0.0,1.3644304430575103,81865.82658345062,1.7737595759747633,5740.743796453725,4766.498665426718,142.99495996280152,32.101245569255795,0.3166518702426025
2023-01-31,Segment B,CONTROL,Branch_3,75003,0.5,37501.5,5,0.0,1.3128847921070639,78773.08752642383,1.706750229739183,5892.429518528745,4909.810405926382,147.29431217779145,47.29549058448441,0.22264419427891627
2023-02-28,Segment B,CONTROL,Branch_1,75821,0.5,37910.5,5,0.0,1.2828733037007487,76972.39822204493,1.6677352948109734,5009.372909572228,4285.067277313863,128.55201831941588,48.069422012140635,0.3450787570709604
2023-02-28,Segment B,CONTROL,Branch_2,76849,0.5,38424.5,5,0.0,1.3271967914333473,79631.80748600083,1.7253558288633517,5461.966056885331,4677.33947804725,140.3201843414175,59.91345640588541,0.2429120852355544
2023-02-28,Segment B,CONTROL,Branch_3,76311,0.5,38155.5,5,0.0,1.3175389149099515,79052.3348945971,1.712800589382937,5636.35410326978,4854.083782758024,145.62251348274071,49.57761659592654,0.5091416802350945
2023-03-31,Segment B,CONTROL,Branch_1,73805,0.5,36902.5,5,0.0,1.2979805569275293,77878.83341565177,1.6873747240057881,4289.474066622884,3571.0088726506788,107.13026617952036,49.36038114206184,0.44219064470614683
2023-03-31,Segment B,CONTROL,Branch_2,75312,0.5,37656.0,5,0.0,1.2905428699258419,77432.57219555051,1.6777057309035945,4838.482978549292,3993.384891556206,119.80154674668618,44.27183984278467,0.21951378429530286
2023-03-31,Segment B,CONTROL,Branch_3,74049,0.5,37024.5,5,0.0,1.2710963829594615,76265.7829775677,1.6524252978473,3857.0150479153153,3205.099337760255,96.15298013280764,50.58929581521477,0.21760815142409473
2023-04-30,Segment B,CONTROL,Branch_1,76865,0.5,38432.5,5,0.0,1.3092587343796638,78555.52406277983,1.702036354693563,5003.700218856659,4307.986099256744,129.2395829777023,42.47372641317632,0.24694276325443162
2023-04-30,Segment B,CONTROL,Branch_2,76618,0.5,38309.0,5,0.0,1.2859030460174259,77154.18276104555,1.6716739598226538,5012.34961048449,4344.675075273629,130.34025225820886,39.198718240006556,0.19469611923823957
2023-04-30,Segment B,CONTROL,Branch_3,73641,0.5,36820.5,5,0.0,1.3326450997386727,79958.70598432036,1.7324386296602745,5315.374710025895,4433.622198442374,133.00866595327122,48.49398421603866,0.3691918386473839
2023-05-31,Segment B,CONTROL,Branch_1,73637,0.5,36818.5,5,0.0,1.252778683320128,75166.72099920768,1.6286122883161664,4888.579475164336,4153.671834403604,124.61015503210812,56.144781771505905,0.4015673741994373
2023-05-31,Segment B,CONTROL,Branch_2,76616,0.5,38308.0,5,0.0,1.304091796267797,78245.50777606781,1.6953193351481362,4895.4118887051845,4177.479556213173,125.32438668639519,33.33563180568368,0.33095675937049573
2023-05-31,Segment B,CONTROL,Branch_3,73492,0.5,36746.0,5,0.0,1.3549601307062777,81297.60784237666,1.7614481699181612,5676.185552576825,4727.542626250991,141.82627878752973,46.57585954077317,0.3795151697929629
2023-06-30,Segment B,CONTROL,Branch_1,75059,0.5,37529.5,5,0.0,1.36168955821987,81701.37349319221,1.7701964256858311,4206.750083083579,3592.467205071022,107.77401615213066,46.929583792791206,0.40042631564789366
2023-06-30,Segment B,CONTROL,Branch_2,75120,0.5,37560.0,5,0.0,1.3073199542658798,78439.1972559528,1.6995159405456437,5662.3493363977595,4815.6021538474315,144.46806461542295,31.45466715422163,0.21532376813781046
